ID_Tactique,ID_Match,ID_Joueur,Zones_Influence,Transitions_Rapides,Pressions_Réussies
18654,770,489,Défensive,0,0
18655,770,567,Défensive,0,0
18656,770,188,Défensive,11,7
18657,770,286,Toute Surface,8,7
18658,770,628,Médiane,8,12
18659,770,313,Médiane,8,12
18660,770,588,Offensive,8,11
18661,770,145,Toute Surface,12,8
18662,770,654,Offensive,8,8
18663,770,236,Offensive,6,16
18664,770,917,Toute Surface,5,15
18665,770,79,Médiane,7,7
18666,770,316,Toute Surface,8,17
18667,770,565,Offensive,15,9
18668,770,260,Toute Surface,14,8
18669,770,550,Défensive,7,7
18670,770,104,Offensive,12,18
18671,770,472,Toute Surface,13,8
18672,770,906,Toute Surface,5,17
18673,770,469,Défensive,9,15
18674,770,47,Offensive,3,5
18675,770,871,Défensive,7,8
18676,770,561,Toute Surface,11,13
18677,770,657,Offensive,4,11
18678,771,97,Défensive,0,0
18679,771,489,Défensive,0,0
18680,771,567,Défensive,0,0
18681,771,188,Défensive,7,2
18682,771,286,Médiane,4,7
18683,771,628,Défensive,10,15
18684,771,313,Toute Surface,7,13
18685,771,588,Défensive,7,4
18686,771,145,Toute Surface,8,4
18687,771,654,Toute Surface,9,8
18688,771,236,Offensive,5,9
18689,771,917,Offensive,7,11
18690,771,79,Offensive,4,4
18691,771,316,Offensive,6,16
18692,771,565,Toute Surface,9,4
18693,771,260,Défensive,10,7
18694,771,550,Médiane,6,11
18695,771,104,Médiane,10,9
18696,771,472,Défensive,12,9
18697,771,906,Offensive,6,12
18698,771,469,Offensive,7,11
18699,771,47,Médiane,3,11
18700,771,871,Offensive,2,6
18701,771,561,Offensive,5,9
18702,771,657,Toute Surface,4,9
18703,772,97,Défensive,0,0
18704,772,489,Défensive,0,0
18705,772,567,Défensive,0,0
18706,772,188,Toute Surface,16,8
18707,772,286,Offensive,6,8
18708,772,628,Médiane,9,12
18709,772,313,Toute Surface,4,6
18710,772,588,Médiane,15,11
18711,772,145,Défensive,8,6
18712,772,654,Offensive,13,9
18713,772,236,Offensive,12,22
18714,772,917,Offensive,4,11
18715,772,79,Offensive,7,9
18716,772,316,Médiane,11,20
18717,772,565,Médiane,9,6
18718,772,260,Médiane,12,9
18719,772,550,Défensive,4,12
18720,772,104,Toute Surface,12,17
18721,772,472,Médiane,13,11
18722,772,906,Médiane,5,17
18723,772,469,Défensive,6,13
18724,772,47,Médiane,3,15
18725,772,871,Toute Surface,3,9
18726,772,561,Toute Surface,9,18
18727,772,657,Toute Surface,6,15
18728,773,97,Défensive,0,0
18729,773,489,Défensive,0,0
18730,773,567,Défensive,0,0
18731,773,188,Offensive,9,9
18732,773,286,Médiane,7,9
18733,773,628,Médiane,9,13
18734,773,313,Défensive,3,13
18735,773,588,Offensive,11,6
18736,773,145,Toute Surface,12,7
18737,773,654,Toute Surface,7,8
18738,773,236,Défensive,7,14
18739,773,917,Médiane,6,9
18740,773,79,Offensive,5,9
18741,773,316,Toute Surface,5,9
18742,773,565,Médiane,8,6
18743,773,260,Médiane,10,9
18744,773,550,Médiane,6,13
18745,773,104,Défensive,9,14
18746,773,472,Médiane,11,2
18747,773,906,Médiane,9,11
18748,773,469,Médiane,10,18
18749,773,47,Médiane,5,10
18750,773,871,Offensive,5,9
18751,773,561,Défensive,9,17
18752,773,657,Médiane,7,5
18753,774,97,Défensive,0,0
18754,774,489,Défensive,0,0
18755,774,567,Défensive,0,0
18756,774,188,Défensive,13,7
18757,774,286,Toute Surface,4,10
18758,774,628,Toute Surface,7,17
18759,774,313,Toute Surface,3,11
18760,774,588,Offensive,13,6
18761,774,145,Médiane,14,8
18762,774,654,Offensive,14,10
18763,774,236,Offensive,8,16
18764,774,917,Médiane,7,11
18765,774,79,Offensive,7,5
18766,774,316,Toute Surface,11,11
18767,774,565,Défensive,12,7
18768,774,260,Médiane,15,9
18769,774,550,Offensive,6,7
18770,774,104,Médiane,11,13
18771,774,472,Toute Surface,10,4
18772,774,906,Défensive,5,18
18773,774,469,Toute Surface,7,11
18774,774,47,Offensive,6,8
18775,774,871,Offensive,3,11
18776,774,561,Défensive,6,10
18777,774,657,Toute Surface,6,12
18778,775,97,Défensive,0,0
18779,775,489,Défensive,0,0
18780,775,567,Défensive,0,0
18781,775,188,Toute Surface,11,5
18782,775,286,Toute Surface,4,9
18783,775,628,Toute Surface,9,16
18784,775,313,Offensive,6,7
18785,775,588,Toute Surface,13,5
18786,775,145,Défensive,7,7
18787,775,654,Médiane,12,5
18788,775,236,Toute Surface,6,14
18789,775,917,Défensive,3,13
18790,775,79,Offensive,2,4
18791,775,316,Offensive,6,12
18792,775,565,Toute Surface,9,5
18793,775,260,Offensive,13,4
18794,775,550,Toute Surface,7,4
18795,775,104,Offensive,8,15
18796,775,472,Défensive,12,6
18797,775,906,Défensive,6,9
18798,775,469,Défensive,5,11
18799,775,47,Médiane,4,9
18800,775,871,Toute Surface,5,10
18801,775,561,Offensive,8,15
18802,775,657,Toute Surface,4,10
18803,776,97,Défensive,0,0
18804,776,489,Défensive,0,0
18805,776,567,Défensive,0,0
18806,776,188,Toute Surface,9,5
18807,776,286,Toute Surface,3,16
18808,776,628,Défensive,11,14
18809,776,313,Défensive,6,15
18810,776,588,Défensive,12,9
18811,776,145,Médiane,14,9
18812,776,654,Offensive,11,5
18813,776,236,Toute Surface,12,16
18814,776,917,Offensive,3,7
18815,776,79,Toute Surface,4,11
18816,776,316,Défensive,13,18
18817,776,565,Offensive,13,4
18818,776,260,Offensive,9,8
18819,776,550,Toute Surface,4,16
18820,776,104,Offensive,7,22
18821,776,472,Offensive,12,11
18822,776,906,Défensive,5,22
18823,776,469,Toute Surface,11,16
18824,776,47,Offensive,7,8
18825,776,871,Offensive,3,6
18826,776,561,Offensive,12,19
18827,776,657,Médiane,3,11
18828,777,97,Défensive,0,0
18829,777,489,Défensive,0,0
18830,777,567,Défensive,0,0
18831,777,188,Défensive,10,7
18832,777,286,Toute Surface,5,5
18833,777,628,Toute Surface,4,16
18834,777,313,Défensive,4,4
18835,777,588,Médiane,12,2
18836,777,145,Offensive,8,7
18837,777,654,Offensive,12,8
18838,777,236,Toute Surface,10,13
18839,777,917,Toute Surface,5,9
18840,777,79,Toute Surface,3,4
18841,777,316,Défensive,6,9
18842,777,565,Toute Surface,9,6
18843,777,260,Offensive,9,4
18844,777,550,Défensive,3,12
18845,777,104,Médiane,4,9
18846,777,472,Toute Surface,12,7
18847,777,906,Toute Surface,8,14
18848,777,469,Médiane,5,17
18849,777,47,Toute Surface,4,10
18850,777,871,Offensive,6,7
18851,777,561,Offensive,10,15
18852,777,657,Offensive,4,6
18853,778,97,Défensive,0,0
18854,778,489,Défensive,0,0
18855,778,567,Défensive,0,0
18856,778,188,Médiane,11,3
18857,778,286,Offensive,7,14
18858,778,628,Médiane,8,17
18859,778,313,Défensive,5,6
18860,778,588,Défensive,15,6
18861,778,145,Médiane,15,10
18862,778,654,Défensive,11,9
18863,778,236,Médiane,12,17
18864,778,917,Toute Surface,3,11
18865,778,79,Défensive,3,12
18866,778,316,Toute Surface,8,18
18867,778,565,Défensive,11,6
18868,778,260,Médiane,15,3
18869,778,550,Médiane,8,11
18870,778,104,Médiane,5,14
18871,778,472,Défensive,15,7
18872,778,906,Offensive,9,15
18873,778,469,Défensive,11,20
18874,778,47,Médiane,3,11
18875,778,871,Offensive,7,15
18876,778,561,Défensive,8,10
18877,778,657,Défensive,8,13
18878,779,97,Défensive,0,0
18879,779,489,Défensive,0,0
18880,779,567,Défensive,0,0
18881,779,188,Toute Surface,12,3
18882,779,286,Toute Surface,3,9
18883,779,628,Toute Surface,10,9
18884,779,313,Toute Surface,3,5
18885,779,588,Toute Surface,9,8
18886,779,145,Toute Surface,9,7
18887,779,654,Médiane,8,2
18888,779,236,Défensive,7,9
18889,779,917,Défensive,5,6
18890,779,79,Offensive,6,5
18891,779,316,Toute Surface,5,11
18892,779,565,Médiane,8,4
18893,779,260,Défensive,9,8
18894,779,550,Toute Surface,2,7
18895,779,104,Toute Surface,9,15
18896,779,472,Médiane,11,2
18897,779,906,Offensive,7,18
18898,779,469,Défensive,10,14
18899,779,47,Défensive,5,9
18900,779,871,Médiane,3,13
18901,779,561,Médiane,9,9
18902,779,657,Offensive,7,5
18903,780,97,Défensive,0,0
18904,780,489,Défensive,0,0
18905,780,567,Défensive,0,0
18906,780,188,Défensive,8,4
18907,780,286,Médiane,3,13
18908,780,628,Médiane,4,12
18909,780,313,Offensive,3,5
18910,780,588,Toute Surface,9,3
18911,780,145,Défensive,8,9
18912,780,654,Toute Surface,13,6
18913,780,236,Défensive,9,12
18914,780,917,Défensive,2,7
18915,780,79,Médiane,4,9
18916,780,316,Offensive,9,13
18917,780,565,Toute Surface,8,6
18918,780,260,Défensive,9,5
18919,780,550,Offensive,7,6
18920,780,104,Défensive,8,13
18921,780,472,Défensive,11,5
18922,780,906,Offensive,6,9
18923,780,469,Offensive,7,17
18924,780,47,Toute Surface,5,9
18925,780,871,Défensive,2,10
18926,780,561,Offensive,9,15
18927,780,657,Défensive,6,7
18928,781,97,Défensive,0,0
18929,781,489,Défensive,0,0
18930,781,567,Défensive,0,0
18931,781,188,Défensive,16,3
18932,781,286,Toute Surface,6,9
18933,781,628,Toute Surface,11,14
18934,781,313,Défensive,6,13
18935,781,588,Toute Surface,8,5
18936,781,145,Défensive,14,3
18937,781,654,Toute Surface,11,3
18938,781,236,Défensive,12,14
18939,781,917,Médiane,6,12
18940,781,79,Offensive,6,6
18941,781,316,Défensive,13,17
18942,781,565,Toute Surface,14,5
18943,781,260,Médiane,14,4
18944,781,550,Offensive,5,5
18945,781,104,Toute Surface,11,20
18946,781,472,Médiane,16,7
18947,781,906,Médiane,11,22
18948,781,469,Défensive,6,14
18949,781,47,Médiane,4,13
18950,781,871,Médiane,8,13
18951,781,561,Défensive,12,14
18952,781,657,Défensive,5,15
18953,782,97,Défensive,0,0
18954,782,489,Défensive,0,0
18955,782,567,Défensive,0,0
18956,782,188,Médiane,15,6
18957,782,286,Offensive,8,16
18958,782,628,Défensive,6,11
18959,782,313,Médiane,6,12
18960,782,588,Défensive,9,8
18961,782,145,Offensive,11,9
18962,782,654,Offensive,15,8
18963,782,236,Offensive,13,15
18964,782,917,Défensive,3,15
18965,782,79,Toute Surface,8,11
18966,782,316,Toute Surface,11,20
18967,782,565,Médiane,14,7
18968,782,260,Toute Surface,15,5
18969,782,550,Médiane,8,5
18970,782,104,Défensive,8,18
18971,782,472,Médiane,14,7
18972,782,906,Défensive,7,13
18973,782,469,Toute Surface,13,12
18974,782,47,Défensive,5,9
18975,782,871,Médiane,6,7
18976,782,561,Toute Surface,12,17
18977,782,657,Défensive,3,5
18978,783,97,Défensive,0,0
18979,783,489,Défensive,0,0
18980,783,567,Défensive,0,0
18981,783,188,Médiane,8,10
18982,783,286,Médiane,3,11
18983,783,628,Médiane,8,20
18984,783,313,Défensive,6,6
18985,783,588,Toute Surface,15,7
18986,783,145,Offensive,8,8
18987,783,654,Défensive,13,5
18988,783,236,Médiane,6,13
18989,783,917,Défensive,4,5
18990,783,79,Médiane,6,9
18991,783,316,Défensive,9,16
18992,783,565,Offensive,9,4
18993,783,260,Défensive,12,9
18994,783,550,Médiane,4,8
18995,783,104,Défensive,9,18
18996,783,472,Toute Surface,12,6
18997,783,906,Offensive,12,10
18998,783,469,Offensive,8,18
18999,783,47,Défensive,4,10
19000,783,871,Médiane,5,15
19001,783,561,Défensive,11,19
19002,783,657,Offensive,6,5
19003,784,97,Défensive,0,0
19004,784,489,Défensive,0,0
19005,784,567,Défensive,0,0
19006,784,188,Offensive,8,6
19007,784,286,Toute Surface,6,9
19008,784,628,Toute Surface,9,13
19009,784,313,Toute Surface,5,12
19010,784,588,Défensive,10,7
19011,784,145,Défensive,7,9
19012,784,654,Offensive,10,6
19013,784,236,Toute Surface,5,17
19014,784,917,Offensive,4,9
19015,784,79,Toute Surface,6,5
19016,784,316,Offensive,7,9
19017,784,565,Défensive,7,2
19018,784,260,Médiane,13,7
19019,784,550,Toute Surface,3,12
19020,784,104,Défensive,10,9
19021,784,472,Médiane,13,9
19022,784,906,Offensive,7,11
19023,784,469,Défensive,9,13
19024,784,47,Médiane,5,10
19025,784,871,Défensive,7,13
19026,784,561,Défensive,4,16
19027,784,657,Toute Surface,3,8
19028,785,97,Défensive,0,0
19029,785,489,Défensive,0,0
19030,785,567,Défensive,0,0
19031,785,188,Offensive,9,3
19032,785,286,Défensive,4,15
19033,785,628,Toute Surface,5,17
19034,785,313,Offensive,3,12
19035,785,588,Médiane,13,8
19036,785,145,Médiane,12,11
19037,785,654,Défensive,14,8
19038,785,236,Médiane,12,17
19039,785,917,Médiane,7,6
19040,785,79,Défensive,4,16
19041,785,316,Médiane,12,22
19042,785,565,Médiane,13,9
19043,785,260,Défensive,9,6
19044,785,550,Médiane,6,12
19045,785,104,Défensive,13,17
19046,785,472,Toute Surface,12,6
19047,785,906,Médiane,11,19
19048,785,469,Médiane,8,12
19049,785,47,Défensive,3,5
19050,785,871,Offensive,4,8
19051,785,561,Défensive,11,15
19052,785,657,Offensive,8,9
19053,786,97,Défensive,0,0
19054,786,489,Défensive,0,0
19055,786,567,Défensive,0,0
19056,786,188,Offensive,9,11
19057,786,286,Offensive,8,5
19058,786,628,Offensive,6,14
19059,786,313,Défensive,8,12
19060,786,588,Défensive,11,8
19061,786,145,Défensive,16,7
19062,786,654,Offensive,13,5
19063,786,236,Toute Surface,9,22
19064,786,917,Offensive,7,16
19065,786,79,Défensive,3,11
19066,786,316,Médiane,5,18
19067,786,565,Médiane,15,7
19068,786,260,Médiane,16,5
19069,786,550,Défensive,6,13
19070,786,104,Offensive,7,13
19071,786,472,Médiane,9,6
19072,786,906,Défensive,9,12
19073,786,469,Défensive,5,13
19074,786,47,Toute Surface,3,5
19075,786,871,Toute Surface,4,11
19076,786,561,Médiane,7,16
19077,786,657,Toute Surface,5,12
19078,787,97,Défensive,0,0
19079,787,489,Défensive,0,0
19080,787,567,Défensive,0,0
19081,787,188,Défensive,9,5
19082,787,286,Offensive,5,14
19083,787,628,Offensive,6,16
19084,787,313,Offensive,6,9
19085,787,588,Toute Surface,8,8
19086,787,145,Défensive,14,11
19087,787,654,Offensive,9,5
19088,787,236,Toute Surface,7,22
19089,787,917,Offensive,5,13
19090,787,79,Défensive,7,5
19091,787,316,Offensive,11,22
19092,787,565,Toute Surface,13,4
19093,787,260,Défensive,8,3
19094,787,550,Médiane,6,14
19095,787,104,Offensive,9,20
19096,787,472,Toute Surface,16,6
19097,787,906,Toute Surface,13,16
19098,787,469,Défensive,8,17
19099,787,47,Offensive,7,14
19100,787,871,Offensive,3,14
19101,787,561,Défensive,5,20
19102,787,657,Offensive,8,12
19103,788,944,Défensive,0,0
19104,788,843,Défensive,0,0
19105,788,168,Défensive,0,0
19106,788,409,Toute Surface,16,4
19107,788,982,Médiane,3,13
19108,788,587,Offensive,8,13
19109,788,275,Défensive,9,12
19110,788,862,Médiane,15,3
19111,788,753,Aucune,0,0
19112,788,826,Offensive,13,6
19113,788,11,Médiane,6,14
19114,788,215,Aucune,0,0
19115,788,892,Médiane,4,8
19116,788,914,Défensive,4,14
19117,788,180,Aucune,0,0
19118,788,607,Médiane,8,16
19119,788,107,Défensive,3,15
19120,788,836,Aucune,0,0
19121,788,88,Défensive,12,11
19122,788,718,Aucune,0,0
19123,789,944,Défensive,0,0
19124,789,843,Défensive,0,0
19125,789,168,Défensive,0,0
19126,789,409,Offensive,10,4
19127,789,982,Défensive,7,5
19128,789,587,Toute Surface,9,19
19129,789,275,Médiane,5,12
19130,789,862,Offensive,13,10
19131,789,753,Offensive,5,13
19132,789,826,Défensive,10,10
19133,789,11,Offensive,5,6
19134,789,215,Aucune,0,0
19135,789,892,Médiane,7,5
19136,789,914,Médiane,3,7
19137,789,180,Offensive,8,10
19138,789,607,Toute Surface,5,20
19139,789,107,Défensive,6,15
19140,789,836,Offensive,15,9
19141,789,88,Médiane,11,6
19142,789,718,Défensive,13,3
19143,790,944,Défensive,0,0
19144,790,843,Défensive,0,0
19145,790,168,Défensive,0,0
19146,790,409,Défensive,9,7
19147,790,982,Défensive,5,9
19148,790,587,Médiane,9,13
19149,790,275,Défensive,4,15
19150,790,862,Offensive,11,9
19151,790,753,Toute Surface,7,9
19152,790,826,Offensive,10,6
19153,790,11,Médiane,3,10
19154,790,215,Offensive,9,7
19155,790,892,Offensive,4,13
19156,790,914,Offensive,2,7
19157,790,180,Offensive,5,10
19158,790,607,Offensive,8,18
19159,790,107,Médiane,6,4
19160,790,836,Offensive,8,4
19161,790,88,Défensive,7,9
19162,790,718,Défensive,9,7
19163,791,944,Défensive,0,0
19164,791,843,Défensive,0,0
19165,791,168,Défensive,0,0
19166,791,409,Toute Surface,8,4
19167,791,982,Médiane,8,7
19168,791,587,Offensive,7,11
19169,791,275,Médiane,12,12
19170,791,862,Toute Surface,9,5
19171,791,753,Défensive,7,6
19172,791,826,Médiane,13,11
19173,791,11,Médiane,4,16
19174,791,215,Toute Surface,13,4
19175,791,892,Médiane,8,6
19176,791,914,Défensive,6,6
19177,791,180,Défensive,8,5
19178,791,607,Toute Surface,12,13
19179,791,107,Médiane,4,13
19180,791,836,Offensive,12,11
19181,791,88,Médiane,9,7
19182,791,718,Toute Surface,16,11
19183,792,944,Défensive,0,0
19184,792,843,Défensive,0,0
19185,792,168,Défensive,0,0
19186,792,409,Offensive,12,3
19187,792,982,Toute Surface,6,14
19188,792,587,Toute Surface,6,14
19189,792,275,Défensive,7,14
19190,792,862,Médiane,16,8
19191,792,753,Toute Surface,4,7
19192,792,826,Toute Surface,14,9
19193,792,11,Offensive,5,13
19194,792,215,Toute Surface,14,6
19195,792,892,Offensive,8,9
19196,792,914,Toute Surface,3,8
19197,792,180,Médiane,5,8
19198,792,607,Médiane,6,15
19199,792,107,Défensive,8,13
19200,792,836,Médiane,16,7
19201,792,88,Défensive,11,7
19202,792,718,Médiane,13,9
19203,793,944,Défensive,0,0
19204,793,843,Défensive,0,0
19205,793,168,Défensive,0,0
19206,793,409,Médiane,15,10
19207,793,982,Médiane,6,13
19208,793,587,Médiane,7,12
19209,793,275,Médiane,11,20
19210,793,862,Toute Surface,15,3
19211,793,753,Toute Surface,7,13
19212,793,826,Offensive,11,9
19213,793,11,Toute Surface,3,14
19214,793,215,Défensive,15,10
19215,793,892,Offensive,6,9
19216,793,914,Offensive,6,13
19217,793,180,Offensive,6,15
19218,793,607,Toute Surface,10,18
19219,793,107,Offensive,8,10
19220,793,836,Toute Surface,12,8
19221,793,88,Offensive,15,6
19222,793,718,Médiane,14,4
19223,794,944,Défensive,0,0
19224,794,843,Défensive,0,0
19225,794,168,Défensive,0,0
19226,794,409,Défensive,10,8
19227,794,982,Toute Surface,8,15
19228,794,587,Défensive,5,11
19229,794,275,Défensive,7,16
19230,794,862,Défensive,8,8
19231,794,753,Médiane,7,13
19232,794,826,Offensive,13,8
19233,794,11,Offensive,4,9
19234,794,215,Offensive,10,3
19235,794,892,Médiane,7,12
19236,794,914,Offensive,5,8
19237,794,180,Défensive,3,13
19238,794,607,Toute Surface,5,14
19239,794,107,Défensive,5,7
19240,794,836,Défensive,10,8
19241,794,88,Défensive,11,7
19242,794,718,Toute Surface,10,5
19243,795,944,Défensive,0,0
19244,795,843,Défensive,0,0
19245,795,168,Défensive,0,0
19246,795,409,Défensive,12,5
19247,795,982,Toute Surface,8,13
19248,795,587,Médiane,13,12
19249,795,275,Offensive,11,15
19250,795,862,Toute Surface,9,3
19251,795,753,Toute Surface,3,9
19252,795,826,Offensive,12,6
19253,795,11,Défensive,3,7
19254,795,215,Offensive,16,11
19255,795,892,Défensive,5,13
19256,795,914,Médiane,4,8
19257,795,180,Médiane,4,12
19258,795,607,Défensive,7,20
19259,795,107,Médiane,6,14
19260,795,836,Défensive,15,8
19261,795,88,Médiane,11,6
19262,795,718,Toute Surface,16,11
19263,796,944,Défensive,0,0
19264,796,843,Défensive,0,0
19265,796,168,Défensive,0,0
19266,796,409,Offensive,9,7
19267,796,982,Défensive,6,9
19268,796,587,Toute Surface,4,12
19269,796,275,Toute Surface,9,17
19270,796,862,Médiane,13,5
19271,796,753,Défensive,3,4
19272,796,826,Offensive,13,8
19273,796,11,Toute Surface,4,10
19274,796,215,Toute Surface,11,5
19275,796,892,Médiane,3,9
19276,796,914,Offensive,7,9
19277,796,180,Toute Surface,6,7
19278,796,607,Défensive,10,17
19279,796,107,Toute Surface,4,9
19280,796,836,Médiane,11,7
19281,796,88,Toute Surface,11,2
19282,796,718,Offensive,7,3
19283,797,944,Défensive,0,0
19284,797,843,Défensive,0,0
19285,797,168,Défensive,0,0
19286,797,409,Offensive,12,4
19287,797,982,Médiane,4,12
19288,797,587,Offensive,4,9
19289,797,275,Toute Surface,10,11
19290,797,862,Offensive,10,6
19291,797,753,Défensive,5,9
19292,797,826,Médiane,12,4
19293,797,11,Toute Surface,7,6
19294,797,215,Toute Surface,7,4
19295,797,892,Défensive,6,8
19296,797,914,Médiane,5,9
19297,797,180,Offensive,6,10
19298,797,607,Défensive,9,16
19299,797,107,Offensive,3,13
19300,797,836,Toute Surface,9,6
19301,797,88,Défensive,12,7
19302,797,718,Médiane,9,6
19303,798,944,Défensive,0,0
19304,798,843,Défensive,0,0
19305,798,168,Défensive,0,0
19306,798,409,Toute Surface,11,4
19307,798,982,Défensive,7,12
19308,798,587,Défensive,4,18
19309,798,275,Toute Surface,6,15
19310,798,862,Médiane,13,8
19311,798,753,Toute Surface,7,6
19312,798,826,Offensive,9,8
19313,798,11,Défensive,6,10
19314,798,215,Toute Surface,7,5
19315,798,892,Offensive,6,13
19316,798,914,Toute Surface,3,7
19317,798,180,Défensive,4,4
19318,798,607,Toute Surface,9,12
19319,798,107,Offensive,7,6
19320,798,836,Médiane,10,3
19321,798,88,Médiane,12,3
19322,798,718,Médiane,11,3
19323,799,944,Défensive,0,0
19324,799,843,Défensive,0,0
19325,799,168,Défensive,0,0
19326,799,409,Offensive,15,6
19327,799,982,Médiane,5,9
19328,799,587,Toute Surface,11,19
19329,799,275,Médiane,8,15
19330,799,862,Toute Surface,15,9
