ID_Entrainement,ID_Joueur,Date_Entrainement,Durée,Intensité,Distance_Parcourue,Sprint_Max,Type_Exercice,Catégorie,Saison
91630,827,2025-02-13,118,Faible,4.75,22.45,Technique,Cadet B,2024-2025
91631,723,2025-02-13,64,Élevée,9.29,30.5,Technique,Cadet B,2024-2025
91632,728,2025-02-13,67,Faible,3.25,22.14,Match d’entraînement,Cadet B,2024-2025
91633,449,2025-02-13,64,Faible,4.7,25.61,Match d’entraînement,Cadet B,2024-2025
91634,211,2025-02-13,77,Élevée,9.93,31.53,Match d’entraînement,Cadet B,2024-2025
91635,348,2025-02-13,97,Moyenne,6.79,28.9,Sprint,Cadet B,2024-2025
91636,115,2025-02-13,72,Faible,3.89,21.35,Sprint,Elite,2024-2025
91637,162,2025-02-13,101,Élevée,8.32,32.41,Match d’entraînement,Elite,2024-2025
91638,968,2025-02-13,97,Moyenne,7.14,29.38,Endurance,Elite,2024-2025
91639,428,2025-02-13,107,Faible,3.63,20.11,Technique,Elite,2024-2025
91640,237,2025-02-13,90,Moyenne,6.22,27.31,Sprint,Elite,2024-2025
91641,491,2025-02-13,84,Faible,4.37,21.07,Endurance,Elite,2024-2025
91642,311,2025-02-13,109,Élevée,9.37,32.85,Endurance,Elite,2024-2025
91643,578,2025-02-13,69,Faible,3.01,25.42,Technique,Elite,2024-2025
91644,886,2025-02-13,92,Faible,4.35,20.09,Sprint,Elite,2024-2025
91645,229,2025-02-13,105,Faible,3.1,20.24,Technique,Elite,2024-2025
91646,359,2025-02-13,65,Faible,4.84,22.37,Technique,Elite,2024-2025
91647,573,2025-02-13,98,Élevée,7.76,32.85,Sprint,Elite,2024-2025
91648,461,2025-02-13,69,Élevée,9.92,32.58,Sprint,Elite,2024-2025
91649,669,2025-02-13,101,Faible,3.65,23.43,Match d’entraînement,Elite,2024-2025
91650,646,2025-02-13,63,Moyenne,6.55,29.55,Technique,Elite,2024-2025
91651,810,2025-02-13,65,Faible,4.45,21.96,Endurance,Elite,2024-2025
91652,527,2025-02-13,86,Moyenne,7.24,29.05,Sprint,Elite,2024-2025
91653,42,2025-02-13,70,Faible,4.86,23.07,Endurance,Elite,2024-2025
91654,621,2025-02-13,79,Élevée,8.04,31.05,Endurance,Elite,2024-2025
91655,297,2025-02-13,78,Faible,4.13,21.41,Sprint,Elite,2024-2025
91656,98,2025-02-13,83,Faible,4.49,24.83,Endurance,Elite,2024-2025
91657,164,2025-02-13,119,Moyenne,7.03,29.9,Sprint,Junior,2024-2025
91658,242,2025-02-13,94,Moyenne,5.37,26.92,Endurance,Junior,2024-2025
91659,680,2025-02-13,96,Faible,4.7,21.48,Sprint,Junior,2024-2025
91660,249,2025-02-13,88,Faible,4.93,25.69,Match d’entraînement,Junior,2024-2025
91661,509,2025-02-13,103,Moyenne,6.38,27.6,Endurance,Junior,2024-2025
91662,301,2025-02-13,98,Élevée,8.73,31.72,Endurance,Junior,2024-2025
91663,786,2025-02-13,92,Élevée,9.44,30.77,Sprint,Junior,2024-2025
91664,832,2025-02-13,114,Faible,3.66,22.75,Match d’entraînement,Junior,2024-2025
91665,893,2025-02-13,79,Faible,4.64,22.21,Endurance,Junior,2024-2025
91666,432,2025-02-13,115,Moyenne,5.75,26.25,Match d’entraînement,Junior,2024-2025
91667,354,2025-02-13,78,Élevée,9.96,32.76,Match d’entraînement,Junior,2024-2025
91668,658,2025-02-13,106,Moyenne,7.11,26.71,Match d’entraînement,Junior,2024-2025
91669,56,2025-02-13,76,Faible,3.69,21.74,Match d’entraînement,Junior,2024-2025
91670,219,2025-02-13,101,Faible,3.6,23.95,Endurance,Junior,2024-2025
91671,93,2025-02-13,93,Moyenne,5.18,28.6,Technique,Junior,2024-2025
91672,205,2025-02-13,102,Moyenne,7.04,29.19,Match d’entraînement,Junior,2024-2025
91673,87,2025-02-13,62,Moyenne,5.85,26.96,Match d’entraînement,Junior,2024-2025
91674,884,2025-02-13,88,Moyenne,5.4,26.75,Sprint,Junior,2024-2025
91675,261,2025-02-13,65,Faible,3.37,21.66,Sprint,Junior,2024-2025
91676,811,2025-02-13,71,Élevée,8.45,30.78,Endurance,Junior,2024-2025
91677,767,2025-02-13,119,Moyenne,5.56,29.96,Sprint,Junior,2024-2025
91678,97,2025-02-13,92,Moyenne,5.02,29.47,Endurance,Minime A,2024-2025
91679,654,2025-02-13,65,Élevée,8.65,32.11,Technique,Minime A,2024-2025
91680,313,2025-02-13,65,Moyenne,7.23,28.7,Sprint,Minime A,2024-2025
91681,79,2025-02-13,100,Faible,4.2,24.82,Match d’entraînement,Minime A,2024-2025
91682,260,2025-02-13,97,Faible,4.68,21.65,Endurance,Minime A,2024-2025
91683,236,2025-02-13,93,Moyenne,5.08,29.33,Technique,Minime A,2024-2025
91684,657,2025-02-13,78,Faible,3.93,23.47,Endurance,Minime A,2024-2025
91685,565,2025-02-13,87,Faible,3.18,21.07,Technique,Minime A,2024-2025
91686,286,2025-02-13,69,Moyenne,6.93,26.11,Endurance,Minime A,2024-2025
91687,472,2025-02-13,84,Moyenne,6.91,26.54,Endurance,Minime A,2024-2025
91688,316,2025-02-13,68,Faible,4.52,25.13,Match d’entraînement,Minime A,2024-2025
91689,567,2025-02-13,107,Moyenne,5.44,27.13,Match d’entraînement,Minime A,2024-2025
91690,47,2025-02-13,115,Élevée,8.12,32.82,Technique,Minime A,2024-2025
91691,871,2025-02-13,92,Faible,3.25,24.45,Sprint,Minime A,2024-2025
91692,104,2025-02-13,62,Moyenne,5.9,26.7,Technique,Minime A,2024-2025
91693,188,2025-02-13,60,Faible,4.71,21.61,Sprint,Minime A,2024-2025
91694,628,2025-02-13,64,Faible,4.29,21.59,Match d’entraînement,Minime A,2024-2025
91695,906,2025-02-13,89,Élevée,7.57,30.48,Sprint,Minime A,2024-2025
91696,588,2025-02-13,86,Élevée,9.02,30.33,Match d’entraînement,Minime A,2024-2025
91697,145,2025-02-13,107,Moyenne,6.82,29.61,Match d’entraînement,Minime A,2024-2025
91698,168,2025-02-13,78,Faible,3.04,24.86,Match d’entraînement,Minime B,2024-2025
91699,836,2025-02-13,68,Moyenne,6.6,26.61,Endurance,Minime B,2024-2025
91700,409,2025-02-13,111,Élevée,9.7,30.01,Match d’entraînement,Minime B,2024-2025
91701,843,2025-02-13,110,Moyenne,6.58,29.84,Match d’entraînement,Minime B,2024-2025
91702,826,2025-02-13,92,Élevée,8.01,30.81,Technique,Minime B,2024-2025
91703,215,2025-02-13,104,Moyenne,5.92,29.4,Endurance,Minime B,2024-2025
91704,88,2025-02-13,63,Moyenne,6.96,29.3,Endurance,Minime B,2024-2025
91705,982,2025-02-13,115,Faible,3.94,24.98,Sprint,Minime B,2024-2025
91706,11,2025-02-13,92,Moyenne,5.95,29.94,Sprint,Minime B,2024-2025
91707,892,2025-02-13,112,Faible,3.38,24.25,Endurance,Minime B,2024-2025
91708,180,2025-02-13,80,Moyenne,7.27,28.88,Endurance,Minime B,2024-2025
91709,107,2025-02-13,66,Élevée,7.74,31.26,Match d’entraînement,Minime B,2024-2025
91710,718,2025-02-13,80,Faible,4.49,20.73,Match d’entraînement,Minime B,2024-2025
91711,607,2025-02-13,108,Faible,3.82,22.86,Technique,Minime B,2024-2025
91712,753,2025-02-13,61,Moyenne,7.09,27.76,Technique,Minime B,2024-2025
91713,944,2025-02-13,97,Faible,3.75,22.25,Match d’entraînement,Minime B,2024-2025
91714,275,2025-02-13,114,Moyenne,6.09,26.39,Sprint,Minime B,2024-2025
91715,914,2025-02-13,82,Faible,4.09,20.02,Match d’entraînement,Minime B,2024-2025
91716,258,2025-02-13,93,Faible,3.83,24.74,Sprint,Senior,2024-2025
91717,406,2025-02-13,105,Moyenne,5.94,28.25,Match d’entraînement,Senior,2024-2025
91718,897,2025-02-13,106,Faible,4.7,21.33,Match d’entraînement,Senior,2024-2025
91719,726,2025-02-13,95,Élevée,8.87,31.03,Technique,Senior,2024-2025
91720,77,2025-02-13,76,Élevée,9.17,31.63,Sprint,Senior,2024-2025
91721,100,2025-02-13,79,Moyenne,6.19,26.26,Technique,Senior,2024-2025
91722,715,2025-02-13,95,Faible,3.68,25.36,Sprint,Senior,2024-2025
91723,849,2025-02-13,63,Élevée,8.54,32.79,Endurance,Senior,2024-2025
91724,943,2025-02-13,95,Élevée,9.85,30.15,Match d’entraînement,Senior,2024-2025
91725,89,2025-02-13,91,Moyenne,6.73,29.4,Endurance,Senior,2024-2025
91726,866,2025-02-13,104,Moyenne,6.52,29.19,Endurance,Senior,2024-2025
91727,342,2025-02-13,83,Élevée,10.0,30.46,Endurance,Senior,2024-2025
91728,809,2025-02-13,60,Moyenne,6.21,26.32,Sprint,Senior,2024-2025
91729,30,2025-02-13,99,Élevée,7.51,32.08,Sprint,Senior,2024-2025
91730,590,2025-02-13,115,Élevée,8.93,31.74,Match d’entraînement,Senior,2024-2025
91731,380,2025-02-13,89,Faible,4.11,20.45,Sprint,Senior,2024-2025
91732,38,2025-02-13,99,Élevée,7.78,32.71,Match d’entraînement,Senior,2024-2025
91733,976,2025-02-13,96,Moyenne,5.21,28.51,Technique,Senior,2024-2025
91734,18,2025-02-13,120,Élevée,8.95,30.66,Sprint,Senior,2024-2025
91735,206,2025-02-13,119,Moyenne,6.18,27.26,Endurance,Senior,2024-2025
91736,831,2025-02-13,111,Moyenne,6.14,27.43,Match d’entraînement,Senior,2024-2025
91737,341,2025-02-14,110,Faible,4.37,21.59,Endurance,Cadet A,2024-2025
91738,757,2025-02-14,92,Élevée,9.96,30.3,Match d’entraînement,Cadet A,2024-2025
91739,617,2025-02-14,70,Moyenne,5.94,28.51,Technique,Cadet A,2024-2025
91740,974,2025-02-14,82,Élevée,8.41,31.68,Technique,Cadet A,2024-2025
91741,414,2025-02-14,88,Élevée,8.79,30.04,Technique,Cadet A,2024-2025
91742,807,2025-02-14,74,Moyenne,7.38,26.36,Match d’entraînement,Cadet A,2024-2025
91743,829,2025-02-14,71,Élevée,9.13,32.21,Match d’entraînement,Cadet A,2024-2025
91744,393,2025-02-14,114,Moyenne,6.93,29.17,Match d’entraînement,Cadet A,2024-2025
91745,678,2025-02-14,106,Moyenne,6.89,28.76,Endurance,Cadet A,2024-2025
91746,445,2025-02-14,117,Faible,4.33,20.74,Match d’entraînement,Cadet A,2024-2025
91747,600,2025-02-14,65,Élevée,8.39,31.01,Endurance,Cadet A,2024-2025
91748,895,2025-02-14,83,Élevée,8.39,30.91,Sprint,Cadet A,2024-2025
91749,688,2025-02-14,82,Élevée,9.42,31.38,Match d’entraînement,Cadet A,2024-2025
91750,32,2025-02-14,115,Faible,4.61,22.3,Sprint,Cadet A,2024-2025
91751,270,2025-02-14,98,Élevée,9.8,32.67,Sprint,Cadet A,2024-2025
91752,124,2025-02-14,77,Moyenne,6.76,28.54,Endurance,Cadet A,2024-2025
91753,802,2025-02-14,120,Moyenne,5.39,27.69,Endurance,Cadet A,2024-2025
91754,152,2025-02-14,84,Moyenne,5.18,28.97,Endurance,Cadet A,2024-2025
91755,818,2025-02-14,74,Élevée,7.53,30.1,Endurance,Cadet A,2024-2025
91756,101,2025-02-14,60,Moyenne,6.47,26.98,Technique,Cadet A,2024-2025
91757,881,2025-02-14,92,Moyenne,7.4,29.65,Endurance,Cadet A,2024-2025
91758,212,2025-02-14,86,Moyenne,7.45,28.31,Endurance,Cadet B,2024-2025
91759,723,2025-02-14,62,Faible,3.6,22.56,Endurance,Cadet B,2024-2025
91760,748,2025-02-14,62,Élevée,8.03,31.95,Sprint,Cadet B,2024-2025
91761,833,2025-02-14,111,Faible,3.49,22.4,Sprint,Cadet B,2024-2025
91762,582,2025-02-14,118,Élevée,8.2,32.96,Sprint,Cadet B,2024-2025
91763,529,2025-02-14,98,Moyenne,5.15,28.89,Technique,Cadet B,2024-2025
91764,211,2025-02-14,96,Moyenne,5.13,28.21,Technique,Cadet B,2024-2025
91765,689,2025-02-14,114,Élevée,8.01,32.1,Match d’entraînement,Cadet B,2024-2025
91766,825,2025-02-14,94,Faible,3.49,22.96,Sprint,Cadet B,2024-2025
91767,728,2025-02-14,95,Moyenne,5.27,29.65,Technique,Cadet B,2024-2025
91768,668,2025-02-14,99,Élevée,7.51,32.33,Match d’entraînement,Cadet B,2024-2025
91769,449,2025-02-14,120,Faible,4.9,23.01,Sprint,Cadet B,2024-2025
91770,610,2025-02-14,69,Moyenne,7.49,28.06,Match d’entraînement,Cadet B,2024-2025
91771,348,2025-02-14,65,Faible,3.49,21.67,Sprint,Cadet B,2024-2025
91772,468,2025-02-14,114,Moyenne,5.01,27.39,Sprint,Cadet B,2024-2025
91773,939,2025-02-14,88,Faible,4.88,22.6,Sprint,Cadet B,2024-2025
91774,942,2025-02-14,64,Faible,3.49,24.51,Match d’entraînement,Cadet B,2024-2025
91775,827,2025-02-14,74,Faible,3.05,23.6,Technique,Cadet B,2024-2025
91776,434,2025-02-14,64,Moyenne,7.36,26.14,Match d’entraînement,Cadet B,2024-2025
91777,476,2025-02-14,67,Moyenne,7.45,28.41,Match d’entraînement,Cadet B,2024-2025
91778,646,2025-02-14,81,Élevée,9.57,32.97,Match d’entraînement,Elite,2024-2025
91779,428,2025-02-14,113,Moyenne,5.5,29.68,Endurance,Elite,2024-2025
91780,793,2025-02-14,61,Moyenne,5.76,29.76,Sprint,Elite,2024-2025
91781,237,2025-02-14,113,Faible,4.99,25.78,Endurance,Elite,2024-2025
91782,461,2025-02-14,112,Moyenne,6.38,26.92,Technique,Elite,2024-2025
91783,527,2025-02-14,89,Moyenne,5.13,27.23,Endurance,Elite,2024-2025
91784,573,2025-02-14,88,Élevée,8.07,31.32,Endurance,Elite,2024-2025
91785,968,2025-02-14,106,Élevée,9.7,32.71,Endurance,Elite,2024-2025
91786,98,2025-02-14,98,Élevée,8.35,32.91,Technique,Elite,2024-2025
91787,774,2025-02-14,90,Élevée,9.72,32.81,Match d’entraînement,Elite,2024-2025
91788,669,2025-02-14,67,Faible,3.23,20.38,Technique,Elite,2024-2025
91789,162,2025-02-14,64,Moyenne,6.51,29.25,Sprint,Elite,2024-2025
91790,886,2025-02-14,81,Faible,3.23,21.5,Technique,Elite,2024-2025
91791,621,2025-02-14,118,Élevée,9.6,30.42,Endurance,Elite,2024-2025
91792,229,2025-02-14,60,Moyenne,7.0,26.79,Sprint,Elite,2024-2025
91793,359,2025-02-14,113,Faible,4.0,23.88,Endurance,Elite,2024-2025
91794,204,2025-02-14,120,Moyenne,7.32,26.97,Endurance,Elite,2024-2025
91795,297,2025-02-14,117,Élevée,7.55,31.54,Match d’entraînement,Elite,2024-2025
91796,491,2025-02-14,108,Faible,3.72,24.66,Match d’entraînement,Elite,2024-2025
91797,578,2025-02-14,95,Élevée,8.71,31.74,Match d’entraînement,Elite,2024-2025
91798,115,2025-02-14,108,Moyenne,7.14,28.74,Endurance,Elite,2024-2025
91799,767,2025-02-14,85,Élevée,8.27,31.6,Endurance,Junior,2024-2025
91800,56,2025-02-14,113,Élevée,7.89,31.75,Match d’entraînement,Junior,2024-2025
91801,301,2025-02-14,92,Moyenne,7.25,27.96,Endurance,Junior,2024-2025
91802,884,2025-02-14,100,Faible,4.83,23.0,Technique,Junior,2024-2025
91803,680,2025-02-14,67,Moyenne,5.31,27.2,Match d’entraînement,Junior,2024-2025
91804,879,2025-02-14,95,Moyenne,5.91,28.72,Endurance,Junior,2024-2025
91805,811,2025-02-14,103,Faible,4.01,21.37,Technique,Junior,2024-2025
91806,242,2025-02-14,66,Moyenne,5.81,26.61,Technique,Junior,2024-2025
91807,205,2025-02-14,60,Moyenne,6.68,28.34,Match d’entraînement,Junior,2024-2025
91808,832,2025-02-14,118,Moyenne,7.15,26.31,Match d’entraînement,Junior,2024-2025
91809,697,2025-02-14,109,Élevée,8.39,32.45,Sprint,Junior,2024-2025
91810,658,2025-02-14,82,Faible,3.75,22.57,Match d’entraînement,Junior,2024-2025
91811,219,2025-02-14,78,Faible,3.54,23.15,Endurance,Junior,2024-2025
91812,931,2025-02-14,77,Moyenne,6.14,26.48,Sprint,Junior,2024-2025
91813,376,2025-02-14,95,Faible,4.56,23.97,Sprint,Junior,2024-2025
91814,432,2025-02-14,101,Faible,4.56,22.67,Technique,Junior,2024-2025
91815,261,2025-02-14,115,Faible,3.48,20.1,Endurance,Junior,2024-2025
91816,164,2025-02-14,62,Moyenne,7.1,27.82,Match d’entraînement,Junior,2024-2025
91817,93,2025-02-14,70,Faible,4.36,22.76,Endurance,Junior,2024-2025
91818,354,2025-02-14,70,Élevée,8.77,32.79,Technique,Junior,2024-2025
91819,786,2025-02-14,112,Élevée,9.2,30.0,Sprint,Junior,2024-2025
91820,236,2025-02-14,67,Élevée,8.52,30.45,Match d’entraînement,Minime A,2024-2025
91821,550,2025-02-14,61,Faible,3.07,20.4,Technique,Minime A,2024-2025
91822,188,2025-02-14,82,Faible,3.71,22.67,Endurance,Minime A,2024-2025
91823,871,2025-02-14,77,Moyenne,7.4,27.94,Endurance,Minime A,2024-2025
91824,489,2025-02-14,95,Faible,4.06,21.73,Match d’entraînement,Minime A,2024-2025
91825,565,2025-02-14,85,Élevée,7.6,30.27,Sprint,Minime A,2024-2025
91826,260,2025-02-14,85,Élevée,8.43,32.19,Endurance,Minime A,2024-2025
91827,145,2025-02-14,117,Faible,4.14,22.68,Endurance,Minime A,2024-2025
91828,917,2025-02-14,118,Moyenne,6.11,27.81,Match d’entraînement,Minime A,2024-2025
91829,97,2025-02-14,85,Faible,3.59,23.44,Endurance,Minime A,2024-2025
91830,469,2025-02-14,79,Faible,3.61,23.45,Endurance,Minime A,2024-2025
91831,313,2025-02-14,113,Moyenne,6.82,27.98,Endurance,Minime A,2024-2025
91832,286,2025-02-14,87,Élevée,7.88,32.18,Technique,Minime A,2024-2025
91833,47,2025-02-14,78,Élevée,7.89,32.82,Match d’entraînement,Minime A,2024-2025
91834,567,2025-02-14,69,Faible,3.6,21.53,Technique,Minime A,2024-2025
91835,654,2025-02-14,90,Moyenne,7.1,29.38,Technique,Minime A,2024-2025
91836,657,2025-02-14,76,Élevée,9.88,31.47,Sprint,Minime A,2024-2025
91837,472,2025-02-14,83,Faible,3.34,23.28,Technique,Minime A,2024-2025
91838,104,2025-02-14,104,Moyenne,7.11,28.69,Match d’entraînement,Minime A,2024-2025
91839,906,2025-02-14,65,Élevée,8.8,32.2,Sprint,Minime A,2024-2025
91840,718,2025-02-14,60,Élevée,8.44,32.64,Endurance,Minime B,2024-2025
91841,914,2025-02-14,77,Faible,3.97,25.87,Technique,Minime B,2024-2025
91842,11,2025-02-14,111,Faible,4.54,20.66,Match d’entraînement,Minime B,2024-2025
91843,843,2025-02-14,68,Élevée,8.34,31.14,Sprint,Minime B,2024-2025
91844,275,2025-02-14,65,Moyenne,7.19,26.07,Sprint,Minime B,2024-2025
91845,862,2025-02-14,89,Élevée,9.36,31.82,Technique,Minime B,2024-2025
91846,607,2025-02-14,76,Élevée,8.43,30.23,Sprint,Minime B,2024-2025
91847,168,2025-02-14,88,Faible,3.22,23.4,Match d’entraînement,Minime B,2024-2025
91848,88,2025-02-14,98,Moyenne,6.83,27.0,Endurance,Minime B,2024-2025
91849,836,2025-02-14,90,Élevée,9.27,31.42,Technique,Minime B,2024-2025
91850,753,2025-02-14,70,Moyenne,5.13,29.46,Match d’entraînement,Minime B,2024-2025
91851,180,2025-02-14,107,Faible,3.64,25.5,Sprint,Minime B,2024-2025
91852,215,2025-02-14,113,Faible,4.83,24.5,Match d’entraînement,Minime B,2024-2025
91853,107,2025-02-14,99,Moyenne,5.09,26.41,Sprint,Minime B,2024-2025
91854,892,2025-02-14,83,Élevée,8.88,32.32,Technique,Minime B,2024-2025
91855,944,2025-02-14,95,Moyenne,6.08,29.45,Sprint,Minime B,2024-2025
91856,587,2025-02-14,65,Moyenne,5.82,29.38,Technique,Minime B,2024-2025
91857,982,2025-02-14,61,Moyenne,5.32,29.85,Sprint,Minime B,2024-2025
91858,18,2025-02-14,75,Moyenne,6.93,27.98,Endurance,Senior,2024-2025
91859,831,2025-02-14,60,Moyenne,6.05,27.49,Technique,Senior,2024-2025
91860,66,2025-02-14,106,Élevée,8.87,31.18,Match d’entraînement,Senior,2024-2025
91861,30,2025-02-14,109,Élevée,9.06,31.01,Match d’entraînement,Senior,2024-2025
91862,897,2025-02-14,83,Faible,3.05,23.15,Match d’entraînement,Senior,2024-2025
91863,77,2025-02-14,98,Faible,4.27,22.28,Technique,Senior,2024-2025
91864,715,2025-02-14,113,Élevée,7.8,33.0,Match d’entraînement,Senior,2024-2025
91865,726,2025-02-14,120,Élevée,8.21,32.93,Technique,Senior,2024-2025
91866,664,2025-02-14,88,Moyenne,6.07,29.89,Technique,Senior,2024-2025
91867,380,2025-02-14,118,Moyenne,6.52,28.63,Endurance,Senior,2024-2025
91868,590,2025-02-14,85,Élevée,7.6,30.84,Endurance,Senior,2024-2025
91869,731,2025-02-14,103,Élevée,9.06,32.88,Sprint,Senior,2024-2025
91870,976,2025-02-14,115,Moyenne,7.04,29.44,Sprint,Senior,2024-2025
91871,406,2025-02-14,76,Élevée,8.18,30.85,Sprint,Senior,2024-2025
91872,866,2025-02-14,81,Élevée,8.47,30.7,Sprint,Senior,2024-2025
91873,258,2025-02-14,60,Moyenne,5.24,28.79,Match d’entraînement,Senior,2024-2025
91874,943,2025-02-14,61,Élevée,9.74,31.69,Technique,Senior,2024-2025
91875,996,2025-02-14,85,Élevée,9.36,32.1,Technique,Senior,2024-2025
91876,206,2025-02-14,70,Moyenne,5.68,28.06,Sprint,Senior,2024-2025
91877,89,2025-02-14,96,Moyenne,5.56,29.9,Sprint,Senior,2024-2025
91878,809,2025-02-14,96,Faible,3.26,21.77,Sprint,Senior,2024-2025
91879,124,2025-02-17,96,Élevée,7.58,31.06,Endurance,Cadet A,2024-2025
91880,666,2025-02-17,120,Élevée,8.58,32.24,Sprint,Cadet A,2024-2025
91881,393,2025-02-17,83,Élevée,8.49,30.63,Sprint,Cadet A,2024-2025
91882,757,2025-02-17,62,Faible,4.97,23.53,Match d’entraînement,Cadet A,2024-2025
91883,818,2025-02-17,116,Moyenne,5.91,27.48,Endurance,Cadet A,2024-2025
91884,341,2025-02-17,85,Faible,3.71,24.41,Endurance,Cadet A,2024-2025
91885,678,2025-02-17,96,Faible,4.18,22.66,Match d’entraînement,Cadet A,2024-2025
91886,974,2025-02-17,104,Moyenne,5.62,27.49,Sprint,Cadet A,2024-2025
91887,152,2025-02-17,87,Élevée,8.32,31.75,Endurance,Cadet A,2024-2025
91888,688,2025-02-17,60,Faible,4.44,25.46,Match d’entraînement,Cadet A,2024-2025
91889,600,2025-02-17,95,Élevée,8.37,31.29,Sprint,Cadet A,2024-2025
91890,414,2025-02-17,114,Faible,4.91,22.72,Technique,Cadet A,2024-2025
91891,285,2025-02-17,80,Faible,3.94,24.74,Match d’entraînement,Cadet A,2024-2025
91892,32,2025-02-17,67,Élevée,8.98,30.11,Endurance,Cadet A,2024-2025
91893,829,2025-02-17,78,Moyenne,6.0,29.79,Endurance,Cadet A,2024-2025
91894,895,2025-02-17,109,Faible,3.78,24.56,Sprint,Cadet A,2024-2025
91895,881,2025-02-17,102,Élevée,8.95,32.31,Technique,Cadet A,2024-2025
91896,617,2025-02-17,116,Faible,3.54,23.64,Technique,Cadet A,2024-2025
91897,802,2025-02-17,86,Élevée,9.69,30.81,Technique,Cadet A,2024-2025
91898,807,2025-02-17,63,Faible,3.73,20.78,Match d’entraînement,Cadet A,2024-2025
91899,439,2025-02-17,94,Faible,3.91,20.15,Sprint,Cadet A,2024-2025
91900,348,2025-02-17,81,Faible,4.7,20.2,Sprint,Cadet B,2024-2025
91901,939,2025-02-17,120,Moyenne,5.18,26.81,Technique,Cadet B,2024-2025
91902,211,2025-02-17,79,Faible,4.26,24.06,Sprint,Cadet B,2024-2025
91903,434,2025-02-17,65,Élevée,9.89,32.41,Technique,Cadet B,2024-2025
91904,723,2025-02-17,93,Élevée,7.6,32.11,Match d’entraînement,Cadet B,2024-2025
91905,748,2025-02-17,67,Moyenne,5.76,28.17,Technique,Cadet B,2024-2025
91906,827,2025-02-17,109,Faible,4.55,20.84,Sprint,Cadet B,2024-2025
91907,756,2025-02-17,93,Élevée,7.83,32.21,Sprint,Cadet B,2024-2025
91908,833,2025-02-17,87,Faible,4.7,25.76,Technique,Cadet B,2024-2025
91909,571,2025-02-17,110,Moyenne,7.04,28.22,Endurance,Cadet B,2024-2025
91910,213,2025-02-17,75,Élevée,9.41,30.18,Endurance,Cadet B,2024-2025
91911,689,2025-02-17,92,Moyenne,7.32,29.13,Match d’entraînement,Cadet B,2024-2025
91912,942,2025-02-17,89,Élevée,9.66,32.01,Sprint,Cadet B,2024-2025
91913,582,2025-02-17,114,Moyenne,6.74,28.64,Sprint,Cadet B,2024-2025
91914,449,2025-02-17,107,Faible,3.29,20.93,Technique,Cadet B,2024-2025
91915,147,2025-02-17,67,Moyenne,6.31,26.66,Endurance,Cadet B,2024-2025
91916,212,2025-02-17,99,Élevée,9.03,31.7,Match d’entraînement,Cadet B,2024-2025
91917,176,2025-02-17,109,Élevée,8.61,31.32,Sprint,Cadet B,2024-2025
91918,529,2025-02-17,78,Élevée,8.22,31.54,Endurance,Cadet B,2024-2025
91919,825,2025-02-17,101,Faible,4.07,22.84,Match d’entraînement,Cadet B,2024-2025
91920,468,2025-02-17,62,Moyenne,6.93,27.8,Technique,Cadet B,2024-2025
91921,668,2025-02-17,86,Faible,3.9,23.81,Endurance,Cadet B,2024-2025
91922,886,2025-02-17,114,Faible,4.63,23.91,Sprint,Elite,2024-2025
91923,578,2025-02-17,66,Moyenne,6.96,27.79,Endurance,Elite,2024-2025
91924,428,2025-02-17,94,Moyenne,7.15,27.76,Technique,Elite,2024-2025
